total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,31277,67749,974,0.31277,16741009,102761080.0,99592535.0,-3168545.0,-0.18926846046137363,102761080.0,99592535.0,-0.18926846046137363,0.0,0.0,0.0,-31.68545,312.7051340373324,-90.0,-210.0,15240.0
