total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,31229,68768,3,0.31229,3588838,39969580.0,38576030.0,-1393550.0,-0.38830117157698396,22025390.0,20631840.0,-0.38830117157698396,17944190.0,17944190.0,0.0,-13.9355,195.5647547373579,-100.0,-110.0,15205.0
