total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,35997,64003,0,0.35997,1160054,22353565.0,21749160.0,-604405.0,-0.5210145389783579,22353565.0,21749160.0,-0.5210145389783579,0.0,0.0,0.0,-6.04405,270.24820730308835,-100.0,-245.0,29940.0
