total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,13939,86061,0,0.13939,1622219,58625880.0,56240075.0,-2385805.0,-1.4707046335913956,9959310.0,7573505.0,-1.4707046335913956,48666570.0,48666570.0,0.0,-23.85805,401.04073052106924,-160.0,-185.0,16145.0
