total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,34211,65030,759,0.34211,2447554,15025455.0,14617020.0,-408435.0,-0.16687476558229156,15025455.0,14617020.0,-0.16687476558229156,0.0,0.0,0.0,-4.08435,124.69953622536391,-50.0,-60.0,15005.0
