total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,17135,82856,9,0.17135,3335058,70497215.0,67798135.0,-2699080.0,-0.8093052654556533,20471345.0,17772265.0,-0.8093052654556533,50025870.0,50025870.0,0.0,-26.9908,324.4281981454718,-155.0,-170.0,15770.0
