total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,34551,65449,0,0.34551,868070,5331155.0,5187265.0,-143890.0,-0.1657585217781976,5331155.0,5187265.0,-0.1657585217781976,0.0,0.0,0.0,-1.4389,85.7712255585831,-25.0,-35.0,15005.0
