total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,46487,53153,360,0.46487,11721947,71949350.0,69733820.0,-2215530.0,-0.18900699687517783,71949350.0,69733820.0,-0.18900699687517783,0.0,0.0,0.0,-22.1553,261.8965054744064,-35.0,-210.0,15055.0
