total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,29330,70670,0,0.2933,248810,8994150.0,8596460.0,-397690.0,-1.5983682327880713,1529850.0,1132160.0,-1.5983682327880713,7464300.0,7464300.0,0.0,-3.9769,161.26558787381865,-60.0,-85.0,15085.0
