total_sessions,winning_sessions,losing_sessions,push_sessions,session_win_rate,total_hands,total_wagered,total_won,net_result,expected_value_per_hand,main_wagered,main_won,main_ev_per_hand,bonus_wagered,bonus_won,bonus_ev_per_hand,session_profit_mean,session_profit_std,session_profit_median,session_profit_min,session_profit_max
100000,25400,74598,2,0.254,4255372,153780350.0,147507505.0,-6272845.0,-1.4741002666746879,26119190.0,19846345.0,-1.4741002666746879,127661160.0,127661160.0,0.0,-62.72845,653.2511865138282,-405.0,-435.0,16385.0
